longitude,latitude,housing_median_age,median_income,median_house_value
-118.59,34.23,14,3.4091,168800
-118.58,34.23,35,4.8929,234900
-118.58,34.22,35,4.875,230400
-118.59,34.22,17,4.0077,229000
-118.51,34.25,24,8.8612,500001
-118.51,34.24,31,8.6454,483500
-118.51,34.23,36,7.2772,477200
-118.52,34.24,6,3.0926,418500
-118.52,34.23,35,8.3841,472200
-118.53,34.25,20,3.3892,323100
-118.54,34.24,24,3.0977,264000
-118.53,34.24,24,2.9076,275300
-118.54,34.23,35,4.375,232900
-118.53,34.23,27,3.2404,230400
-118.54,34.25,26,6.2788,322200
-118.55,34.24,21,4.3458,407500
-118.55,34.23,25,2.8727,245100
-118.51,34.23,27,4.7926,454400
-118.52,34.22,21,3.2289,318100
-118.53,34.23,32,3.0321,240000
-118.54,34.22,34,3.6187,211600
-118.54,34.23,29,4.125,241400
-118.45,34.25,34,5.2801,212300
-118.46,34.24,11,3.8583,170700
-118.47,34.25,21,4.5417,238900
-118.47,34.24,19,2.3111,255400
-118.48,34.24,32,6.6537,267600
-118.49,34.25,30,5.0232,253900
-118.49,34.24,35,5.2939,244200
-118.49,34.24,34,6.0965,262300
-118.5,34.25,32,4.8164,241100
-118.5,34.25,32,6.155,257300
-118.5,34.24,34,5.9401,315300
-118.5,34.23,26,4.5167,319000
-118.49,34.23,32,5.2668,242300
-118.49,34.22,30,5.0325,238200
-118.47,34.23,22,2.5008,160000
-118.48,34.23,35,4.7583,258600
-118.48,34.23,30,6.5268,273100
-118.48,34.23,29,4.5484,239900
-118.46,34.23,20,2.7121,169400
-118.46,34.23,16,3.0187,154600
-118.43,34.25,38,3.4514,151900
-118.42,34.24,36,4.7228,183800
-118.43,34.24,36,4.0208,171400
-118.42,34.24,35,4.5833,177200
-118.41,34.23,35,4.5909,179200
-118.41,34.24,38,3.125,175900
-118.44,34.26,34,4.0792,165100
-118.44,34.26,28,3.9167,153900
-118.43,34.25,32,3.6384,159300
-118.44,34.26,34,5.5124,174300
-118.44,34.25,35,3.7,176000
-118.45,34.25,21,3.9833,162500
-118.45,34.24,11,3.5082,136500
-118.45,34.23,15,2.3584,157600
-118.45,34.24,7,3.0865,205900
-118.44,34.25,33,4.8958,173700
-118.43,34.24,35,3.7143,178700
-118.43,34.24,35,4.4688,182500
-118.44,34.24,36,4.095,184000
-118.44,34.24,35,3.725,178200
-118.42,34.23,33,5.6629,186700
-118.42,34.22,29,5.3767,233000
-118.43,34.23,35,4.4432,181500
-118.43,34.24,36,4.6827,183800
-118.42,34.23,34,4.5375,189000
-118.43,34.23,35,3.4013,176500
-118.43,34.23,37,3.9615,173700
-118.43,34.24,37,4.0057,172700
-118.44,34.23,36,4.0368,183100
-118.43,34.22,34,3.66,184600
-118.44,34.22,41,3.8083,183800
-118.44,34.22,39,3.325,178200
-118.44,34.23,43,4.5278,181800
-118.46,34.22,35,2.6299,170700
-118.46,34.22,39,3.9625,168200
-118.46,34.22,31,2.871,184400
-118.45,34.22,24,2.0699,183000
-118.45,34.23,25,2.5833,183700
-118.45,34.22,8,2.7714,185700
-118.46,34.23,19,2.585,145400
-118.44,34.22,36,3.4612,178800
-118.44,34.21,37,4.8703,185100
-118.44,34.21,41,2.875,168600
-118.44,34.22,41,2.825,168600
-118.43,34.22,34,4.2656,233700
-118.43,34.21,17,2.425,175500
-118.43,34.22,36,3.6618,187300
-118.4,34.22,43,3.6442,186300
-118.4,34.21,30,2.9803,191500
-118.41,34.21,35,4.0167,193200
-118.4,34.21,45,4.8194,181300
-118.4,34.22,36,3.6591,183800
-118.4,34.23,37,4.0049,190000
-118.38,34.25,38,4.8816,231500
-118.37,34.24,40,4.1121,229200
-118.37,34.23,32,3.6,164600
-118.37,34.22,17,3.5521,151500
-118.38,34.24,38,1.3594,158300
-118.4,34.24,35,4.775,179500
-118.39,34.23,18,3.0083,181900
-118.39,34.23,43,2.1518,161600
-118.4,34.23,36,4.1181,172700
-118.41,34.21,35,5.35,210500
-118.41,34.21,35,5.592,239900
-118.39,34.22,40,3.695,165200
-118.39,34.22,35,5.0818,186800
-118.39,34.21,32,3.6845,178500
-118.39,34.21,14,2.6667,172400
-118.38,34.22,20,2.375,177700
-118.38,34.21,35,3.7708,170600
-118.38,34.21,33,3.0833,179100
-118.42,34.22,34,4.1857,198600
-118.42,34.21,29,5.1586,237400
-118.42,34.2,34,1,187500
-118.42,34.23,34,5.6687,207300
-118.37,34.21,36,3.1563,176400
-118.37,34.21,36,4.2875,176600
-118.37,34.21,34,3.7143,175700
-118.37,34.22,11,2.9028,174100
-118.38,34.22,32,2.2679,150000
-118.36,34.23,15,2.8333,183200
-118.36,34.22,37,3.7663,160300
-118.35,34.22,41,3.025,154300
-118.36,34.21,41,1.8929,152900
-118.38,34.21,42,3.8,169500
-118.38,34.2,23,3.0125,181700
-118.39,34.2,17,2.0348,177200
-118.37,34.21,33,3.7455,159600
-118.37,34.2,34,2.9861,171800
-118.38,34.21,38,2.3182,171200
-118.37,34.2,33,2.8917,170400
-118.36,34.19,11,4.1445,176400
-118.36,34.18,34,2.9583,188700
-118.36,34.18,36,2.8784,194900
-118.37,34.18,33,3.1629,198900
-118.37,34.19,19,2.6696,185100
-118.39,34.19,41,3.0491,192000
-118.39,34.19,23,2.0968,162500
-118.39,34.2,19,2.2234,181300
-118.37,34.19,41,2.1,171600
-118.38,34.19,37,2.4375,176300
-118.38,34.2,32,2.4306,187500
-118.4,34.2,13,3.6875,211900
-118.4,34.19,37,3.625,181300
-118.4,34.2,30,2.8424,226400
-118.4,34.19,35,3.0395,191300
-118.41,34.19,39,4.1429,200000
-118.41,34.2,32,3.5164,217200
-118.42,34.2,24,1.9549,221500
-118.41,34.19,42,3.9792,193800
-118.42,34.19,34,3.338,222500
-118.42,34.2,27,2.2377,231700
-118.43,34.2,28,3.0221,290100
-118.42,34.19,33,2.2589,269700
-118.42,34.19,33,2.6165,230800
-118.42,34.18,27,3.1551,225600
-118.42,34.18,31,3.6745,335500
-118.42,34.18,30,3.3594,202200
-118.43,34.18,33,3.9099,267500
-118.43,34.18,31,3.8906,282200
-118.42,34.18,40,5.7143,382400
-118.41,34.19,45,3.6625,190700
-118.41,34.18,43,4.7171,237900
-118.41,34.18,30,3.0119,262200
-118.41,34.19,37,2.8021,224600
-118.4,34.19,30,4.1125,216700
-118.4,34.19,35,3.6007,261800
-118.4,34.18,32,3.5711,312700
-118.4,34.17,27,3.4013,286000
-118.39,34.19,25,2.9982,204200
-118.39,34.18,42,2.9327,240200
-118.39,34.17,26,3.3516,241500
-118.39,34.18,44,3.3906,223800
-118.39,34.19,36,2.4167,192900
-118.4,34.16,45,2.3333,364700
-118.4,34.16,35,3.8056,384700
-118.4,34.16,34,4.2989,364700
-118.41,34.16,32,6.3703,465800
-118.41,34.17,35,4.692,330900
-118.38,34.19,42,2.7379,181500
-118.38,34.18,40,3.0061,190800
-118.38,34.18,27,2.1449,165300
-118.38,34.18,24,2.4792,200000
-118.38,34.17,33,2.8208,238500
-118.39,34.17,40,3.6563,222400
-118.37,34.18,36,2.9728,190200
-118.37,34.18,42,3.3958,178400
-118.38,34.18,44,3.3125,186400
-118.38,34.19,30,1.9866,177400
-118.37,34.18,35,2.9228,177300
-118.38,34.18,32,2.5603,174200
-118.36,34.18,31,2.3056,200000
-118.36,34.17,31,2.5234,199500
-118.37,34.17,42,3.2596,191800
-118.41,34.18,35,3.9038,276100
-118.41,34.17,27,3.875,366100
-118.41,34.18,35,4.375,291700
-118.43,34.17,32,3.4449,292900
-118.43,34.17,35,5.451,341800
-118.43,34.17,37,5.9275,336900
-118.43,34.16,34,4.0347,353600
-118.43,34.16,41,3.4208,343400
-118.43,34.16,40,4.569,333900
-118.42,34.15,27,5.1496,365000
-118.42,34.17,31,6.1359,359700
-118.42,34.16,28,3.9028,367900
-118.41,34.16,14,4.1875,275000
-118.42,34.16,25,3.6641,386100
-118.4,34.17,24,2.2652,269200
-118.4,34.17,24,3.3545,221500
-118.39,34.17,28,3.2052,283600
-118.39,34.17,26,3.1929,265200
-118.39,34.16,46,5.1169,414300
-118.39,34.16,37,5.1584,444700
-118.38,34.17,30,2.7708,192300
-118.38,34.16,46,3.3177,309400
-118.38,34.16,31,3.7312,319400
-118.36,34.17,44,2.3851,194100
-118.37,34.17,15,2.3784,185400
-118.37,34.17,42,2.4107,184400
-118.37,34.17,10,2.2756,221400
-118.37,34.17,6,0.8198,325000
-118.37,34.16,6,2.7231,250000
-118.37,34.16,10,3.6128,225000
-118.37,34.16,25,3.6375,262500
-118.37,34.16,40,4.4122,282300
-118.36,34.16,43,2.4835,274300
-118.36,34.16,32,4.0764,325000
-118.37,34.16,17,3.5051,232400
-118.37,34.16,11,3.1106,209400
-118.36,34.16,45,5.1423,322900
-118.36,34.16,42,4.3542,417900
-118.35,34.15,35,4.1544,500001
-118.43,34.2,20,2.773,140500
-118.43,34.21,26,4.125,226500
-118.44,34.2,28,2.9219,241300
-118.44,34.21,20,3.2448,221200
-118.45,34.21,30,2.1888,195600
-118.45,34.2,19,2.9688,202100
-118.46,34.2,13,3.5255,202700
-118.46,34.21,7,3.5,186900
-118.47,34.21,34,2.9735,220000
-118.47,34.2,20,2.9025,229100
-118.48,34.21,25,3.3864,197400
-118.48,34.2,26,2.8974,189900
-118.48,34.22,22,2.1974,93800
-118.49,34.21,25,1.3565,225000
-118.49,34.19,23,3.1667,202000
-118.49,34.2,35,5.2118,215800
-118.5,34.2,34,3.915,217700
-118.48,34.2,12,2.4375,255400
-118.48,34.2,23,2.6957,191700
-118.48,34.19,20,2.8646,221100
-118.48,34.19,36,3.8833,210400
-118.47,34.2,25,2.7118,281700
-118.47,34.19,33,3.892,292900
-118.45,34.2,27,2.5562,190500
-118.45,34.2,18,2.5842,230800
-118.46,34.2,22,3.0893,205600
-118.45,34.19,37,2.4667,192200
-118.46,34.19,20,2.7237,233500
-118.46,34.19,35,6.1142,256300
-118.43,34.2,29,3.1118,238100
-118.44,34.2,36,2.7375,234900
-118.44,34.2,35,2.5197,225600
-118.44,34.2,17,2.936,232500
-118.43,34.19,27,4.125,245500
-118.44,34.19,37,5,243600
-118.44,34.19,19,2.6709,215500
-118.44,34.19,29,2.4583,199100
-118.43,34.18,22,2.6364,271100
-118.44,34.18,36,2.2326,221000
-118.44,34.19,11,2.891,178100
-118.44,34.18,17,2.1977,154200
-118.45,34.19,11,2.2264,181300
-118.45,34.18,22,2.0192,158300
-118.46,34.18,27,3.0877,174200
-118.47,34.19,41,5.0929,225000
-118.45,34.18,39,3.7171,228800
-118.45,34.18,34,3.6875,246400
-118.46,34.18,33,4.5081,251400
-118.46,34.18,35,3.4583,253200
-118.44,34.18,35,2.2461,215000
-118.44,34.17,25,3.8081,286700
-118.45,34.18,33,3.6019,225000
-118.43,34.18,25,2.6238,210000
-118.44,34.18,33,4.375,286100
-118.43,34.17,33,2.6979,266000
-118.43,34.17,34,4.4464,353100
-118.43,34.17,42,11.2093,500001
-118.44,34.17,29,3.2763,279400
-118.43,34.16,34,4.0474,379700
-118.44,34.16,35,4.1218,328500
-118.44,34.16,33,4.0391,337500
-118.45,34.16,22,3.7105,272600
-118.45,34.17,21,3.2386,277300
-118.45,34.17,33,4.3333,261300
-118.46,34.17,24,4.1875,309300
-118.46,34.17,22,3.1478,273700
-118.45,34.16,33,4.475,314800
-118.46,34.16,28,4.4423,280400
-118.46,34.16,26,4.3839,299100
-118.54,34.21,22,2.875,227100
-118.54,34.21,32,3.9886,199200
-118.54,34.22,35,4.6731,224100
-118.54,34.2,37,4.1597,201600
-118.54,34.19,33,4.1319,203700
-118.51,34.22,36,4.3462,222100
-118.5,34.21,36,4.9643,236100
-118.5,34.21,36,5.5675,215900
-118.51,34.22,36,4.185,209200
-118.51,34.21,36,4.7,223600
-118.51,34.22,36,4.8646,213200
-118.52,34.22,35,5.0282,195400
-118.52,34.22,35,5.5209,203300
-118.52,34.21,36,4.3261,206700
-118.52,34.21,34,5.1265,211000
-118.53,34.22,29,4.6607,199800
-118.53,34.21,18,2.9389,213200
-118.55,34.21,35,5.0623,246400
-118.56,34.22,35,4.4271,205100
-118.56,34.21,36,3.5333,196800
-118.56,34.22,34,4.3194,197000
-118.55,34.21,33,3.8247,208700
-118.56,34.21,13,3.7313,189800
-118.52,34.2,35,4.3571,199800
-118.53,34.2,33,3.225,205300
-118.5,34.21,35,4.5125,200300
-118.51,34.2,35,4.1806,209000
-118.51,34.2,37,4.0924,188400
-118.52,34.21,36,4.5648,193700
-118.5,34.2,42,2.2304,203800
-118.51,34.2,33,4.2344,262500
-118.51,34.2,34,3.7049,227500
-118.51,34.19,35,5.3028,229200
-118.51,34.19,38,4.2865,221100
-118.5,34.2,18,4.1304,229100
-118.5,34.19,35,5.0796,228300
-118.5,34.19,26,4,224700
-118.52,34.2,19,2.6437,195000
-118.52,34.2,37,4.9102,207200
-118.53,34.2,26,2.8701,191100
-118.55,34.2,21,3.6905,179800
-118.55,34.19,18,3.1106,170600
-118.55,34.2,31,3.5313,211800
-118.52,34.19,42,2.9511,203900
-118.52,34.19,37,3.8516,206900
-118.52,34.19,37,4.8295,212100
-118.53,34.19,32,2.625,192300
-118.52,34.18,34,4.2143,245400
-118.53,34.18,26,4.2083,240300
-118.56,34.2,36,4.175,190900
-118.56,34.2,35,4.0789,196700
-118.56,34.19,35,5.4548,201400
-118.56,34.19,34,3.9615,183600
-118.56,34.19,34,4.433,235100
-118.56,34.18,36,4.8264,251000
-118.54,34.19,22,2.5739,239200
-118.54,34.18,25,3.9632,240300
-118.55,34.19,36,4.675,222500
-118.55,34.19,31,4.3654,223800
-118.58,34.21,24,3.0187,217700
-118.59,34.21,26,2.9974,178800
-118.59,34.2,18,5.2149,201900
-118.58,34.2,37,5.015,220900
-118.57,34.22,27,3.7798,258400
-118.57,34.21,23,5.8798,270500
-118.57,34.22,17,4.1359,255200
-118.58,34.21,13,4.0313,299300
-118.58,34.22,35,5.6345,228200
-118.58,34.21,27,4.7125,250900
-118.59,34.21,34,5.0462,227700
-118.59,34.21,34,4.8333,225400
-118.6,34.21,21,2.8039,227500
-118.61,34.21,34,5.6407,251500
-118.62,34.22,33,5.6356,241300
-118.62,34.21,26,6.1074,258600
-118.62,34.22,34,4.0909,232900
-118.61,34.21,41,3.3534,180500
-118.61,34.2,16,3.6296,160900
-118.61,34.21,33,5.4527,227100
-118.62,34.2,23,5.7613,235800
-118.63,34.21,31,5.5709,244800
-118.64,34.22,16,8.4438,390000
-118.65,34.21,5,9.6465,500001
-118.65,34.2,23,6.9223,338400
-118.62,34.2,32,5.0025,234900
-118.63,34.2,19,6.7785,336100
-118.59,34.21,17,2.5797,183500
-118.59,34.2,21,2.754,179800
-118.6,34.2,10,3.2297,150000
-118.6,34.21,19,2.6159,182300
-118.56,34.2,35,5.0483,221000
-118.57,34.21,36,4.1181,190400
-118.57,34.2,18,3.1818,208000
-118.58,34.2,21,3.5,223700
-118.56,34.19,36,4.1111,215600
-118.57,34.2,36,4.5568,201500
-118.57,34.2,33,5.223,209200
-118.58,34.2,35,5.1463,220200
-118.58,34.2,35,4.233,221300
-118.56,34.19,34,4.8125,266700
-118.58,34.19,35,3.8839,224900
-118.58,34.19,27,3.3125,222800
-118.58,34.19,15,2.85,187500
-118.58,34.18,28,5.6159,340500
-118.62,34.2,29,5.0309,244800
-118.62,34.18,25,6.4044,333100
-118.62,34.19,35,5.5101,267400
-118.61,34.2,29,5.5191,245800
-118.61,34.19,28,4.1154,246400
-118.61,34.19,34,4.3125,210100
-118.6,34.19,16,2.8312,213900
-118.63,34.19,32,5.1529,259600
-118.63,34.18,32,6.6689,433000
-118.64,34.19,30,6.0094,245600
-118.64,34.19,33,5.6163,248400
-118.64,34.18,33,5.1641,263400
-118.64,34.19,28,4.4167,247300
-118.65,34.18,27,4.925,240300
-118.65,34.19,27,5.2016,243000
-118.66,34.19,23,7.642,374900
-118.63,34.17,33,5.5798,338200
-118.64,34.17,26,7.7846,409000
-118.57,34.18,36,6.5304,439800
-118.57,34.17,35,6.0928,327300
-118.58,34.17,29,6.2064,334900
-118.59,34.18,7,4.2009,271300
-118.61,34.17,19,3.8819,328900
-118.62,34.17,32,3.0404,262800
-118.62,34.17,34,6.8482,308300
-118.63,34.18,33,6.7977,389700
-118.65,34.18,26,7.4918,367600
-118.66,34.18,25,8.3912,419000
-118.61,34.17,31,4,278500
-118.61,34.15,32,4.9102,319100
-118.61,34.16,29,6.8107,367400
-118.63,34.16,33,6.0192,347700
-118.63,34.16,30,7.457,392700
-118.62,34.15,26,7.9814,409900
-118.57,34.17,31,3.1875,500001
-118.58,34.17,18,5.6327,500001
-118.59,34.17,36,5.4847,296000
-118.6,34.16,37,4.1656,313100
-118.6,34.16,32,6.0794,338500
-118.57,34.15,22,10.9201,500001
-118.58,34.15,21,8.4196,450700
-118.59,34.15,29,6.7694,369700
-118.6,34.15,28,6.14,361900
-118.59,34.14,19,10.5511,483100
-118.49,34.18,31,4.8984,311700
-118.51,34.18,37,4.8036,295300
-118.51,34.17,31,3.1885,219000
-118.52,34.18,43,3.675,213100
-118.52,34.18,46,3.6534,216000
-118.52,34.18,42,3.1923,221800
-118.53,34.17,18,3.855,243800
-118.54,34.17,11,6.1274,315900
-118.55,34.18,32,5.0605,311000
-118.56,34.18,39,5.4088,457300
-118.54,34.18,17,3.0943,174500
-118.53,34.18,16,3.1887,189300
-118.54,34.17,34,5.6738,443600
-118.54,34.17,25,2.8528,425000
-118.55,34.17,36,7.8392,500001
-118.56,34.17,35,7.1322,500001
-118.52,34.17,20,3.2154,259600
-118.52,34.16,39,5.17,335400
-118.53,34.16,32,3.6141,290600
-118.51,34.16,23,5.4609,500001
-118.48,34.16,32,8.7172,500001
-118.49,34.16,37,6.4958,500001
-118.5,34.16,34,7.139,424000
-118.5,34.15,33,13.4196,500001
-118.5,34.17,37,4.1429,303600
-118.49,34.15,33,10.3587,500001
-118.49,34.14,28,10.6796,500001
-118.49,34.13,24,11.2979,500001
-118.51,34.14,28,12.8879,500001
-118.53,34.14,28,9.2189,500001
-118.54,34.15,26,10.2292,500001
-118.56,34.14,23,10.4399,500001
-118.43,34.15,28,3.2241,295800
-118.43,34.15,42,7.672,467600
-118.43,34.15,26,3.7125,447400
-118.43,34.15,31,2.8448,360600
-118.44,34.15,29,3.415,382500
-118.44,34.15,44,10.0549,500001
-118.44,34.15,15,4.6375,359100
-118.44,34.15,37,3.2813,301700
-118.44,34.15,38,2.9352,304500
-118.45,34.16,22,3.6171,318300
-118.45,34.15,10,4.1727,332600
-118.45,34.15,20,4.5656,478400
-118.46,34.16,38,3.4698,265400
-118.46,34.16,16,3.8273,334900
-118.47,34.15,7,4.642,457300
-118.47,34.16,30,4.6,392500
-118.47,34.15,43,8.2269,500001
-118.48,34.15,31,5.4591,495500
-118.48,34.16,30,6.7082,500001
-118.48,34.14,31,10.3599,500001
-118.46,34.14,34,8.8115,500001
-118.47,34.14,36,8.153,500001
-118.47,34.14,34,7.629,500001
-118.43,34.14,44,10.9237,500001
-118.43,34.13,37,8.2954,500001
-118.45,34.14,33,7.9625,490800
-118.35,34.15,52,9.042,500001
-118.36,34.15,41,4.3,500001
-118.36,34.15,34,3.6202,366100
-118.37,34.15,23,3.1373,263100
-118.37,34.15,29,3.3669,376100
-118.38,34.16,42,3.1289,320600
-118.38,34.15,36,4.3036,365900
-118.39,34.15,29,4.2031,394400
-118.39,34.15,29,3.4612,425000
-118.39,34.16,20,3.2388,256300
-118.4,34.15,31,3.0398,369100
-118.41,34.15,33,4.3468,425900
-118.42,34.15,48,4.615,371400
-118.42,34.15,18,4.3214,372300
-118.42,34.15,31,5.2853,355900
-118.42,34.16,17,4.0208,341700
-118.42,34.16,46,0.536,375000
-118.4,34.15,41,4.3889,380400
-118.4,34.15,44,5.0754,374500
-118.41,34.15,24,4.1656,364700
-118.41,34.15,46,6.083,424000
-118.36,34.14,30,3.6823,295200
-118.37,34.14,8,3.5714,197900
-118.37,34.14,21,3.7986,367700
-118.38,34.14,42,7.7112,386700
-118.39,34.14,19,5.5683,309200
-118.39,34.15,36,3.1146,373500
-118.35,34.13,39,4.3333,385900
-118.34,34.12,41,4.2415,409600
-118.36,34.13,36,8.0499,495600
-118.37,34.14,23,3.5096,396400
-118.37,34.13,28,8.5677,500001
-118.39,34.14,34,6.5533,500001
-118.38,34.14,40,6.0876,483800
-118.4,34.13,32,10.5575,500001
-118.4,34.14,52,6.0678,399300
-118.4,34.14,45,5.1377,360700
-118.41,34.14,33,5.738,497600
-118.42,34.14,27,4.0439,500001
-118.42,34.13,38,12.7823,500001
-118.22,34.14,52,5.5291,274600
-118.22,34.14,52,3.7404,247700
-118.2,34.14,52,5.5524,293900
-118.19,34.14,46,3.6058,257900
-118.19,34.14,38,5.2962,291500
-118.23,34.14,39,2.3958,175000
-118.22,34.14,50,5.5456,258100
-118.22,34.13,35,5.7794,272400
-118.2,34.14,52,4.0909,204200
-118.21,34.14,44,3.2222,186500
-118.21,34.14,25,2.2267,189800
-118.2,34.14,51,3.9375,217000
-118.19,34.14,47,4.3359,209200
-118.19,34.13,52,3.925,180400
-118.2,34.13,52,3.5349,193600
-118.21,34.13,52,3.25,214200
-118.22,34.13,47,2.7098,173800
-118.22,34.13,52,3.3542,178100
-118.18,34.13,52,3.5341,182100
-118.18,34.12,52,1.9219,165100
-118.18,34.12,45,4.21,167900
-118.17,34.12,35,2.9154,169200
-118.18,34.12,29,2.369,173400
-118.17,34.12,30,3.7813,232000
-118.19,34.13,50,3.1287,198000
-118.19,34.12,52,4.2344,162500
-118.19,34.12,41,2.3071,146400
-118.19,34.12,44,4.0417,170600
-118.19,34.12,36,2.7012,172100
-118.2,34.13,30,4.0052,196400
-118.2,34.13,50,3.3438,173600
-118.2,34.12,52,3.3326,167600
-118.2,34.12,41,2.9194,162000
-118.21,34.12,52,3.4625,173900
-118.21,34.12,41,3.6845,175800
-118.21,34.12,52,2.5139,190000
-118.2,34.11,52,4.0625,171300
-118.2,34.11,46,2.5211,162900
-118.2,34.11,52,3,156400
-118.2,34.12,44,2.8125,155600
-118.19,34.12,46,2.987,176900
-118.19,34.11,40,2.1667,150000
-118.19,34.12,35,2.4932,167700
-118.18,34.11,33,2.6591,183800
-118.18,34.11,44,2.3984,152200
-118.19,34.11,38,2.286,169300
-118.19,34.11,26,3.4227,143800
-118.19,34.1,42,3.2121,153900
-118.2,34.11,36,2.1793,185700
-118.2,34.11,37,1.9355,166300
-118.2,34.1,30,2.07,154500
-118.21,34.11,32,4.3812,228200
-118.21,34.1,40,5.2723,218300
-118.21,34.1,47,3.0377,186800
-118.22,34.1,35,4.1213,252100
-118.23,34.1,38,2.712,143800
-118.23,34.1,46,2.2788,152900
-118.21,34.1,36,3.7437,241700
-118.21,34.09,34,2.7708,148200
-118.22,34.1,33,4.0469,196600
-118.23,34.1,41,2.1687,157000
-118.22,34.09,42,2.5213,149700
-118.22,34.09,36,2.48,138900
-118.22,34.09,45,2.8194,165000
-118.23,34.09,41,2.0476,181300
-118.23,34.13,47,4.6528,244400
-118.23,34.13,48,3.5893,212500
-118.22,34.13,40,4.825,205800
-118.23,34.13,34,4.5766,185800
-118.23,34.13,48,4.2891,214800
-118.23,34.13,37,2.975,244500
-118.22,34.12,28,3.0919,185400
-118.21,34.12,35,3.5638,170500
-118.22,34.11,36,5.2083,220900
-118.22,34.12,37,5.2049,240800
-118.23,34.12,28,2.2843,183800
-118.24,34.12,41,3.1806,204200
-118.23,34.12,32,4.5089,221100
-118.23,34.11,31,5.5051,223500
-118.23,34.11,35,3.3389,187100
-118.25,34.12,11,2.8889,153100
-118.24,34.12,29,2.6111,168800
-118.24,34.12,34,0.8907,154200
-118.24,34.11,50,2.7679,178800
-118.24,34.11,39,2.2167,176700
-118.23,34.11,33,3.133,156000
-118.26,34.12,45,3.1306,214000
-118.26,34.11,47,3.6667,210900
-118.25,34.11,43,2.8667,217800
-118.25,34.11,43,2.7466,208900
-118.25,34.11,39,3.015,156300
-118.24,34.1,42,3.1691,141300
-118.25,34.11,52,3.4375,170000
-118.25,34.1,42,2.625,164300
-118.25,34.1,42,3.7184,277300
-118.26,34.11,52,3.5673,270700
-118.27,34.14,29,2.7685,204500
-118.27,34.13,47,2.1071,208900
-118.27,34.13,46,2.9392,230300
-118.27,34.11,36,3.0521,276600
-118.27,34.11,39,4.4094,352600
-118.28,34.11,38,3.6181,495600
-118.28,34.11,45,3.1445,438300
-118.28,34.12,50,12.8763,500001
-118.26,34.12,52,2.7348,209100
-118.26,34.12,52,3.8393,238200
-118.27,34.12,50,3.575,230600
-118.29,34.11,30,5.296,500001
-118.29,34.11,40,3.0461,264300
-118.29,34.1,39,2.9417,254200
-118.29,34.1,43,3.5172,265500
-118.29,34.11,24,2.3789,266700
-118.29,34.11,49,12.9591,500001
-118.29,34.11,48,3.2333,436400
-118.3,34.11,52,3.5806,391900
-118.3,34.1,37,2.0672,283300
-118.3,34.11,25,8.4389,500001
-118.3,34.11,52,6.9391,500001
-118.31,34.11,52,5.8659,433300
-118.31,34.12,39,8.0073,500001
-118.31,34.13,40,7.2692,498700
-118.32,34.12,52,4.15,393500
-118.32,34.11,42,4.0833,434400
-118.32,34.11,33,3.2462,435700
-118.32,34.11,48,2.3974,410700
-118.33,34.11,38,2.2148,438300
-118.33,34.11,48,3.0642,342900
-118.33,34.11,37,8.2335,430200
-118.32,34.13,34,4.0833,500001
-118.33,34.12,23,6.0352,500001
-118.34,34.13,45,6.6739,500001
-118.32,34.14,23,4.0965,500001
-118.34,34.11,40,3.6974,500001
-118.35,34.1,26,3.358,364500
-118.36,34.1,52,2.976,405100
-118.36,34.1,52,3.0179,500001
-118.35,34.1,18,2.8036,225000
-118.35,34.1,16,2.6458,372200
-118.35,34.1,20,3.9044,436400
-118.35,34.1,18,2.325,250000
-118.35,34.1,24,1.845,237500
-118.34,34.11,51,4.3571,468800
-118.34,34.1,29,1.8209,500001
-118.34,34.1,24,1.5429,325000
-118.34,34.1,28,2.5434,232100
-118.33,34.1,30,1.51,187500
-118.33,34.1,43,1.3157,333300
-118.31,34.1,40,1.6903,350000
